Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60	Var 61	Var 62	Var 63	Var 64	Var 65	Var 66	Var 67	Var 68	Var 69	Var 70	Var 71	Var 72	Var 73	Var 74	Var 75	Var 76	Var 77	Var 78	Var 79	Var 80	Var 81	Var 82	Var 83	Var 84	Var 85	Var 86	Var 87	Var 88	Var 89	Var 90	Var 91	Var 92	Var 93	Var 94	Var 95	Var 96	Var 97	Var 98	Var 99	Var 100	Var 101	Var 102	Var 103	Var 104	Var 105	Var 106	Var 107	Var 108	Var 109	Var 110	Var 111	Var 112	Var 113	Var 114	Var 115	Var 116	Var 117	Var 118	Var 119	Var 120	Var 121	Var 122	Var 123	Var 124	Var 125	Var 126	Var 127	Var 128
0.6	0.0273809524	0.5413490914	0.9081786252	1	0.05	0.77	0.58	0.35	0.24	0.36	1	1	1	0.28	0.07	1	0.27	0.57	0.24	0.36	0.44	0.49	0.32	0.28	0.21	0.25	0.25	0.21	0.22	0.24	0.27	0.07	0.58	0.55	0.6	0.37	0.59	0.41	0.35	0.65	0.43	0.35	0.36	1	0.34	0.36	0.58	0.14	0.13	0.25	0	0.65	0.64	0.06	1	0.05	0.58	0.66	0.72	0.76	0.68	0.68	0.68	0.65	0.52	0.45	0.59	0.48	0.51	0.48	0.56	0.1	0.48	0.74	0	0.04	0.76	0.14	0.57	0.38	0.21	0.54	0.97	0.29	0.3	0.29	0.47	0.54	0.66	0.55	0.7	0.88	1	0.06	0.04	0.5	0.49	0.32	0.3	0.52	0.01	0.29	0.98	0.36	0.02	0.23	0.26	0.29	0.45	0.73	0.27	0.13	0.3	0.3	0.02	0.71	0.2	0.01	0.67	0.69	0.03	0.02	0.81	0	0.5	0.23	0.62
0.3090909091	0	0	0.9086803813	1	0.04	0.34	0.12	0.9	0.01	0.01	0.38	0.45	0.29	0.54	0.06	1	0.2	0.46	0.15	0.43	0.58	0.43	0.58	0.2	0.23	0.22	0.18	0.16	0.3	0.24	0.24	0.05	0.4	0.47	0.55	0.19	0.44	0.42	0.49	0.42	0.57	0.33	0.71	0.34	0.75	0.77	0.37	0.41	0.42	0.49	0.35	0.56	0.58	0.02	0.24	0	0.19	0.41	0.49	0.45	0.01	0.02	0.03	0.02	0.97	0.02	0.14	0.13	0.35	0.38	0.35	0.51	0.09	0.6	0	0.05	0.78	0.5	0.1	0.44	0.33	0.5	0.13	0.07	0.06	0.07	0.12	0.18	0.22	0.19	0.44	0.19	0.35	0.01	0	0.02	0.62	0.58	0.68	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.23	0.07	0	0	0	0	0	0	0.53
0.6	0.0035714286	0.4344746662	0.9091821375	1	0.02	0.35	0.06	0.85	0.3	0.17	0.27	0.48	0.26	0.56	0.04	1	0.36	0.57	0.18	0.51	0.57	0.17	0.45	0.4	0.36	0.34	0.47	0	0.35	0.33	0.36	0.01	0.15	0.59	0.59	0.23	0.45	0.51	0.53	0.15	0.47	0.32	0.43	0.46	0.44	0.45	0.46	0.64	0.65	0.71	0.56	0.27	0.32	0.01	0.16	0.03	0.26	0.4	0.48	0.53	0.36	0.49	0.53	0.54	0.47	0.3	0.24	0.21	0.38	0.51	0.35	0.32	0.2	0.75	0	0.03	0.8	0.29	0.21	0.49	0.33	0.13	0.04	0.48	0.45	0.41	0.58	0.59	0.62	0.58	0.59	0.73	1	0	0	0.59	0.6	0.72	0.78	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0.34	0	0	0	0	0	0	0.09
0.8545454545	0	0	0.9096838936	1	0.02	0.6	0.15	0.45	0.02	0.82	0.49	0.53	0.34	0.3	0	0	0.23	0.6	0.66	0.33	0.38	0.31	0.24	0.24	0.17	0.25	0.16	0.48	0.18	0.18	0.22	0.04	0.57	0.81	0.73	0.13	0.38	0.56	0.34	0.41	0.53	0.18	0.56	0.37	0.56	0.58	0.71	0.57	0.54	0.62	0.57	0.69	0.66	0.01	0.17	0.01	0.3	0.35	0.42	0.58	0.2	0.21	0.23	0.28	0.32	0.5	0.54	0.53	0.65	0.6	0.71	0.41	0.63	0.59	0	0.03	0.66	0.45	0.4	0.79	0.69	0.77	0.38	0.08	0.08	0.08	0.19	0.2	0.21	0.23	0.4	0.28	0.53	0	0	0.28	0.8	0.53	0.76	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.15	0	0	0	0	0	0	0	0.49
0.5090909091	0	0	0.9101856498	1	0.01	0.65	0.15	0.84	0.12	0.02	1	1	1	0.25	0	0	0.13	0.65	0.83	0.53	0.33	0.27	0.38	0.22	0.15	0.15	0.13	0.08	0.36	0.09	0.18	0.03	0.69	0.24	0.26	0.57	0.53	0.3	0.16	0.82	0.23	0.46	0.18	1	0.21	0.2	0.31	0.6	0.64	0.72	0.56	0.43	0.54	0	0.21	0	0.89	0.87	0.8	0.74	0.2	0.17	0.14	0.12	0.92	0.02	0.09	0.07	0.27	0.37	0.25	0.3	0.07	0.65	0	0.02	0.66	0.28	0.08	0.32	0.58	0.3	0.09	0.1	0.11	0.11	0.16	0.21	0.22	0.2	0.86	0.29	0.11	0	0	0.09	0.63	0.09	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.15	0.01	0	0	0	0	0	0	0.09
0.6363636364	0.0845238095	0.5289174075	0.9106874059	1	0.03	0.59	0.68	0.25	0.03	0.43	0.53	0.59	0.42	0.33	0.04	1	0.18	0.39	0.06	0.23	0.47	0.64	0.41	0.18	0.16	0.22	0.22	0.07	0.23	0.2	0.23	0.06	0.7	0.64	0.75	0.17	0.81	0.37	0.54	0.51	0.68	0.25	0.64	0.69	0.64	0.67	0.72	0.11	0.14	0	0.23	0.34	0.36	0.08	1	0.02	0.67	0.69	0.75	0.74	0.57	0.52	0.51	0.46	0.57	0.36	0.69	0.58	0.59	0.54	0.64	0.14	0.44	0.64	0	0.05	0.59	0.18	1	0.63	0	1	0.49	0.23	0.23	0.22	0.38	0.4	0.44	0.42	0.89	0.74	0.97	0.09	0.02	0.36	0.67	0.5	0.74	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.58	0.22	0	0	0	0	0	0	0.64
0.1454545455	0.0011904762	0.1992663615	0.9111891621	1	0.01	0.54	0.01	0.96	0.12	0.03	0.3	0.29	0.19	0.42	0.03	1	1	0.72	0.42	0.92	0.38	0.06	0.47	1	1	1	0.36	0.43	0.8	1	1	0	0.03	0.06	0.08	0.98	0.15	0.54	0.3	0.35	0.06	0.86	0.14	0.29	0.2	0.18	0.5	0.94	0.95	0.95	0.84	0	0	0	0.03	0.01	0.42	0.39	0.42	0.44	0.32	0.26	0.26	0.25	0.84	0.07	0.17	0.19	0.58	0.57	0.46	0.87	0.02	0.1	1	0.01	0.87	0.86	0.12	0.45	0.23	0.01	0.19	1	1	1	0.91	1	1	1	0.34	0.5	0.26	0.01	0	0.32	0.27	0.75	0.69	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.12	1	0	0	0	0	0	0	0.01
0.6545454545	0	0	0.9116909182	1	0.07	0.29	0.66	0.47	0.03	0.01	0.55	0.58	0.49	0.53	0.09	1	0.15	0.44	0.22	0.33	0.56	0.51	0.45	0.2	0.24	0.32	0.17	0.14	0.44	0.29	0.24	0.11	0.59	0.33	0.46	0.32	0.38	0.41	0.31	0.42	0.42	0.37	0.58	0.62	0.7	0.68	0.34	0.19	0.22	0.25	0.23	0.56	0.59	0.08	0.69	0.01	0.27	0.29	0.35	0.37	0.03	0.03	0.03	0.03	0.95	0.03	0.18	0.14	0.27	0.29	0.3	0.33	0.11	0.6	0	0.15	0.54	0.34	0.2	0.43	0.48	0.39	0.1	0.09	0.11	0.14	0.17	0.22	0.24	0.25	0.59	0.46	0.53	0.05	0.02	0.05	0.65	0.44	0.53	0.61	0.02	0.2	0.97	0.25	0.03	0.19	0.31	0.2	0.68	0.68	0.51	0	0	0.35	0.02	0.5	0.19	0.08	0.16	0.18	0.04	0.01	0.84	0	0.46	0.11	0.5
0.1454545455	0.0107142857	0.5696797996	0.9121926744	1	0	0.57	0.02	0.97	0.03	0.01	0.36	0.4	0.24	0.3	0.02	0.79	0.65	0.76	0.48	0.73	0.37	0.14	0.5	0.58	0.49	0.47	0.66	0.24	0.61	0	0.6	0	0.04	0.13	0.25	0.4	0.12	0.74	0.41	0.49	0.26	0.51	0.23	0.33	0.21	0.22	0.56	0.88	0.89	1	0.81	0.52	0.47	0	0.04	0	0.05	0.04	0.03	0.05	0.01	0.01	0	0.01	0.9	0.04	0.2	0.23	0.63	0.63	0.38	0.91	0.04	0.28	0.5	0	0.92	0.88	0.12	0.61	0.52	0.02	0.28	0.5	0.47	0.45	0.55	0.64	0.79	0.71	0.62	0.52	0.51	0	0	0.09	0.82	0.88	0.9	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.04	0.01	0	0	0	0	0	0	0.02
0.0909090909	0	0	0.9126944305	1	0.05	0.52	0.02	0.66	0.19	0.48	0.4	0.48	0.28	0.34	0	0	0.33	0.57	0.55	0.41	0.39	0.5	0.4	0.34	0.3	0.33	0.21	0.22	0.23	0.27	0.33	0.03	0.24	0.37	0.41	0.26	0.51	0.55	0.24	0.49	0.45	0.33	0.56	0.35	0.64	0.63	0.54	0.58	0.59	0.63	0.62	0.61	0.68	0.02	0.21	0.03	0.31	0.36	0.41	0.44	0.23	0.24	0.24	0.24	0.62	0.35	0.34	0.32	0.54	0.54	0.55	0.46	0.45	0.52	0.5	0.03	0.85	0.48	0.15	0.28	0.69	0.24	0.21	0.31	0.31	0.31	0.38	0.38	0.41	0.36	0.48	0.49	0.18	0.03	0.01	0.31	0.61	0.41	0.61	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.36	0.03	0	0	0	0	0	0	0.24
0.9454545455	0	0	0.9131961867	1	0.01	0.33	0.07	0.84	0.32	0.05	0.28	0.5	0.28	0.47	0.03	1	0.34	0.69	0	0.54	0.35	0.23	0.54	0.36	0.4	0.4	0.3	0.21	0.23	0.62	0.43	0.01	0.18	0.13	0.22	0.31	0.23	0.54	0.52	0.19	0.39	0.35	0.76	0.48	0.73	0.78	0.28	0.41	0.49	0.45	0.3	0.42	0.67	0.01	0.34	0.01	0.31	0.37	0.45	0.45	0.13	0.13	0.15	0.14	0.87	0.08	0.16	0.13	0.27	0.33	0.27	0.35	0.19	0.69	0	0.02	0.81	0.34	0.04	0.1	0.75	0.14	0.23	0.25	0.25	0.25	0.44	0.4	0.44	0.39	0.4	0.34	0.11	0	0	0.17	0.45	0.25	0.59	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.42	0.26	0	0	0	0	0	0	0.23
0.0909090909	0	0	0.9136979428	1	0.02	0.26	0.18	0.48	1	0.12	0.18	0.3	0.18	0.75	0.04	1	0.46	0.38	0.28	0.75	0.6	0.26	0.88	0.5	0.57	0.63	0.41	0.17	0.42	0.41	0.54	0.01	0.12	0.12	0.16	0.76	0.18	0.44	0.18	0.9	0.13	0.85	0.45	0.45	0.55	0.53	0.26	0.62	0.65	0.8	0.54	0.63	0.65	0.01	0.15	0.03	0.36	0.39	0.49	0.53	0.5	0.47	0.54	0.54	0.56	0.28	0.13	0.11	0.28	0.3	0.29	0.56	0.16	0.55	0	0.02	0.87	0.55	0.06	0.39	0.31	0.05	0.09	0.66	0.68	0.69	0.67	0.63	0.79	0.62	0.59	0.44	0.15	0.04	0.03	0.59	0.42	0.66	0.49	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.53	1	0	0	0	0	0	0	0.38
0.4909090909	0	0	0.9141996989	1	0.06	0.59	1	0.08	0.02	0.01	0.55	0.51	0.33	0.38	0	0	0.11	0.39	0.19	0.17	0.55	0.91	0.3	0.14	0.13	0.31	0.14	0.04	0.27	0.22	0.18	0.13	0.85	0.64	0.68	0.24	0.87	0.28	0.45	0.46	0.56	0.34	0.63	0.54	0.63	0.66	0.74	0.19	0.12	0.19	0.18	0.65	0.64	0.12	1	0	0.46	0.57	0.63	0.54	0.02	0.02	0.02	0.02	0.97	0.01	0.64	0.59	0.63	0.58	0.69	0.46	0.45	0.49	0.5	0.06	0.72	0.49	0.93	0.46	0.54	0.66	0.48	0.05	0.05	0.06	0.05	0.11	0.14	0.17	0.84	0.44	0.68	0	0	0.01	0.9	0.68	0.85	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.14	0.01	0	0	0	0	0	0	0.23
0.5090909091	0	0	0.9147014551	1	0	0.34	0.14	0.88	0.03	0.01	0.43	0.45	0.3	0.63	0	0	0.15	0.33	0.72	0.45	0.69	0.31	0.33	0.19	0.18	0.18	0.16	0.25	0.14	0	0.22	0.02	0.48	0.51	0.55	0.21	0.56	0.34	0.36	0.51	0.54	0.32	0.52	0.28	0.49	0.52	0.4	0.56	0.57	0.53	0.59	0.78	0.72	0.01	0.2	0	0.29	0.42	0.34	0.29	0.01	0.02	0.01	0.01	0.98	0.03	0.17	0.15	0.33	0.34	0.32	0.6	0.08	0.62	0	0.03	0.56	0.59	0.05	0.68	0.31	0.63	0.33	0.01	0.02	0.04	0.05	0.08	0.07	0.11	0.43	0.25	0.46	0	0	0.02	0.79	0.53	0.63	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.11	0.03	0	0	0	0	0	0	0.41
0.4363636364	0.0107142857	0.4059325349	0.9152032112	1	0.02	0.32	0.01	0.98	0.05	0.01	0.23	0.3	0.17	0.47	0.03	1	0.69	0.6	0.32	0.75	0.42	0.11	0.46	0.75	0.88	0.85	0.74	0	0.27	0.02	0.78	0.01	0.07	0.04	0.04	0.88	0.16	0.66	0.28	0.6	0.07	0.83	0.34	0.36	0.4	0.39	0.35	0.82	0.86	0.88	0.66	0.38	0.48	0	0.02	0.01	0.23	0.19	0.24	0.31	0.08	0.06	0.07	0.08	0.92	0.01	0.06	0.07	0.35	0.43	0.17	0.73	0.01	0.36	0.5	0.03	0.78	0.67	0.06	0.55	0.06	0.03	0.13	0.68	0.69	0.78	0.62	0.69	0.89	0.7	0.4	0.47	0.53	0.01	0	0.15	0.67	0.8	0.8	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.37	0.38	0	0	0	0	0	0	0.05
0.5090909091	0	0	0.9157049674	1	0.21	0.33	0.05	0.94	0.05	0.02	0.59	0.64	0.57	0.48	0.22	1	0.16	0.5	0.33	0.46	0.53	0.34	0.41	0.2	0.23	0.22	0.19	0.18	0.25	0.22	0.29	0.21	0.47	0.3	0.39	0.32	0.34	0.44	0.31	0.51	0.42	0.34	0.61	0.5	0.6	0.63	0.33	0.57	0.6	0.63	0.58	0.56	0.57	0.03	0.13	0.01	0.5	0.53	0.54	0.55	0.05	0.05	0.05	0.04	0.96	0.04	0.13	0.11	0.28	0.3	0.29	0.45	0.1	0.59	0	0.27	0.67	0.45	0.16	0.31	0.56	0.37	0.18	0.08	0.08	0.09	0.18	0.19	0.2	0.18	0.49	0.2	0.22	0.19	0.01	0.04	0.66	0.38	0.5	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.17	0.05	0	0	0	0	0	0	0.18
0.6	0.0369047619	0.6352209901	0.9162067235	1	0	0.45	0.01	0.96	0.09	0.05	0.3	0.41	0.23	0.45	0.02	1	0.61	0.73	0.21	0.67	0.47	0.16	0.57	0.59	0.49	0.47	0.32	0	0.62	0.42	0.59	0	0.04	0.24	0.34	0.37	0.18	0.66	0.54	0.3	0.4	0.48	0.31	0.37	0.37	0.36	0.51	0.78	0.8	0.9	0.75	0.45	0.49	0	0.07	0.01	0.26	0.24	0.22	0.28	0.14	0.12	0.1	0.11	0.8	0.09	0.22	0.22	0.5	0.57	0.25	0.77	0.04	0.42	0.5	0	0.91	0.71	0.06	0.65	0.38	0.01	0	0.5	0.46	0.4	0.68	0.7	0.8	0.73	0.66	0.67	0.65	0	0	0.23	0.72	0.77	0.79	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.3	0.18	0	0	0	0	0	0	0.02
0	0	0	0.9167084797	1	0.05	0.35	0.06	0.93	0.07	0.01	0.33	0.46	0.26	0.31	0.06	1	0.55	0.78	0.28	0.72	0.29	0.04	0.4	0.58	0.58	0.57	0.41	0.05	0.36	0.42	0.83	0.01	0.07	0.03	0.07	0.75	0.09	0.7	0.16	0.55	0.07	0.78	0.31	0.27	0.44	0.4	0.38	0.82	0.86	0.89	0.79	0.59	0.56	0	0.04	0.01	0.18	0.29	0.34	0.4	0.03	0.04	0.05	0.05	0.94	0.04	0.08	0.09	0.38	0.52	0.21	0.6	0.03	0.4	0.5	0.05	0.78	0.52	0.04	0.19	0.77	0.02	0.04	0.26	0.26	0.26	0.38	0.35	0.37	0.37	0.1	0.18	0.18	0	0	0.07	0.58	0.4	0.45	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.14	0	0	0	0	0	0	0	0.09
0.0909090909	0	0	0.9172102358	1	0.16	0.48	0.04	0.67	1	0.11	0.53	0.59	0.44	0.15	0.17	1	0.74	0.81	0.17	0.66	0.13	0.1	0.15	0.75	0.69	0.76	0.39	0.28	0.38	0.39	0.62	0.06	0.16	0.04	0.05	0.87	0.16	0.73	0.38	0.55	0.08	0.83	0.37	0.54	0.55	0.49	0.49	0.75	0.8	0.85	0.65	0.4	0.44	0.01	0.08	0.16	0.37	0.45	0.55	0.6	0.58	0.62	0.69	0.69	0.56	0.22	0.18	0.17	0.51	0.53	0.47	0.55	0.22	0.53	0.5	0.1	0.83	0.55	0.01	0.14	0.85	0.01	0.09	0.76	0.81	0.83	1	0.96	1	0.91	0.66	0.79	0.31	0.01	0	0.66	0.35	0.26	0.4	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.22	0.03	0	0	0	0	0	0	0.05
0.8727272727	0	0	0.917711992	1	0.02	0.87	0.09	0.79	0.25	0.15	0.7	0.69	0.51	0.15	0.03	1	0.25	0.75	0.44	0.39	0.21	0.29	0.57	0.22	0.12	0.12	0.15	0.03	0.15	0.2	0.24	0.03	0.46	0.12	0.21	0.18	0.4	0.48	0.4	0.15	0.53	0.28	0.42	0.51	0.48	0.46	0.85	0.7	0.71	0.71	0.62	0.45	0.46	0.01	0.21	0.01	0.6	0.57	0.59	0.69	0.19	0.16	0.15	0.16	0.82	0.1	0.71	0.72	0.81	0.84	0.76	0.44	0.3	0.42	0.5	0.02	0.8	0.44	0.11	0.35	0.69	0.31	0.11	0.13	0.1	0.08	0.22	0.24	0.28	0.23	0.26	0.51	0.25	0	0	0.13	0.48	0.36	0.26	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.24	0.04	0	0	0	0	0	0	0.07
0.8545454545	0	0	0.9182137481	1	0	0.61	0.05	0.6	0.07	0.63	0.52	0.51	0.3	0.33	0	0	0.24	0.6	0.62	0.3	0.44	0.29	0.42	0.23	0.18	0.21	0.28	0.2	0.17	0.18	0.2	0.01	0.42	0.63	0.68	0.14	0.45	0.39	0.22	0.34	0.64	0.31	0.36	0.22	0.4	0.39	0.68	0.77	0.73	0.74	0.74	0.31	0.2	0	0.09	0.01	0.18	0.2	0.31	0.52	0.16	0.15	0.22	0.33	0.45	0.44	0.48	0.49	0.66	0.63	0.66	0.69	0.44	0.42	0.5	0.02	0.55	0.7	0.14	0.77	0.52	0.66	0.7	0.04	0.03	0.04	0.13	0.15	0.17	0.15	0.18	0.18	0.21	0	0	0.37	0.68	0.51	0.74	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.19	0	0	0	0	0	0	0	0.07
0.2	0	0	0.9187155043	1	0.01	0.34	0.43	0.64	0.02	0.07	0.53	0.52	0.46	0.8	0	0	0.14	0.16	0.39	0.46	0.86	0.29	0.76	0.17	0.19	0.22	0.15	0.1	0.15	0.24	0.26	0.03	0.54	0.3	0.47	0.29	0.48	0.15	0.25	0.67	0.47	0.45	0.61	0.53	0.61	0.64	0.34	0.23	0.24	0.27	0.28	0.68	0.57	0.02	0.51	0	0.34	0.34	0.33	0.36	0.1	0.09	0.08	0.08	0.9	0.09	0.29	0.21	0.24	0.23	0.29	0.4	0.16	0.72	0	0.05	0.44	0.42	0.09	0.51	0.58	0.67	0.36	0.08	0.07	0.08	0.22	0.26	0.28	0.25	0.6	0.48	0.24	0.01	0	0.12	0.31	0.35	0.48	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.14	0.02	0	0	0	0	0	0	0.81
0.6	0.0321428571	0.312377771	0.9192172604	1	0	0.64	0.02	0.89	0.38	0.04	0.39	0.39	0.29	0.46	0.02	1	0.81	0.74	0.2	0.87	0.51	0.11	0.62	0.74	0.6	0.59	0.61	0.64	0.41	1	0.63	0	0.02	0.21	0.25	0.56	0.13	0.63	0.41	0.4	0.18	0.61	0.13	0.42	0.13	0.13	0.62	0.92	0.94	0.94	0.91	0.13	0.29	0	0.01	0.01	0.13	0.21	0.26	0.31	0.11	0.15	0.17	0.19	0.73	0.1	0.24	0.28	0.7	0.68	0.56	0.93	0.03	0.09	0.5	0	0.94	0.92	0.58	0.88	0.42	0.03	0	0.64	0.63	0.61	0.77	0.86	1	0.98	0.16	0.39	0.35	0	0	0.34	0.69	0.88	0.76	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.09	0.06	0	0	0	0	0	0	0.04
0.6727272727	0.0202380952	0.8962229246	0.9197190166	1	0	0.5	0	0.98	0.01	0.01	0.49	0.54	0.31	0.15	0.02	1	0.3	0.81	0.58	0.42	0.26	0.17	0.16	0.29	0.21	0.2	0.02	0.15	0.02	0.31	0.43	0.01	0.19	0.25	0.23	0.23	0.22	0.86	0.24	0.34	0.42	0.25	0.38	0.38	0.47	0.44	0.6	0.73	0.8	0.88	0.7	0.94	1	0	0.1	0	0	0	0	0.08	0	0	0	0	0.95	0.02	0.15	0.16	0.55	0.73	0.27	0.66	0.1	0.44	0.5	0.01	0.9	0.57	0.11	0.29	0.71	0.12	0.09	0.13	0.11	0.1	0.2	0.22	0.2	0.18	0.32	0.46	0.36	0	0	0.02	0.67	0.54	0.7	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.14	0	0	0	0	0	0	0	0.02
0.4363636364	0.0321428571	0.2793957525	0.9202207727	1	0	0.47	0.03	0.96	0.07	0.02	0.41	0.5	0.32	0.38	0.02	0.73	0.51	0.7	0.2	0.52	0.45	0.18	0.5	0.49	0.42	0.41	0.19	0.05	0.33	0.48	0.23	0.01	0.12	0.22	0.29	0.39	0.38	0.6	0.59	0.43	0.32	0.5	0.31	0.42	0.33	0.33	0.47	0.81	0.8	0.85	0.79	0.48	0.64	0	0.15	0	0.27	0.28	0.29	0.32	0.09	0.09	0.08	0.08	0.9	0.03	0.17	0.17	0.48	0.57	0.28	0.69	0.04	0.41	0.5	0.01	0.83	0.63	0	0.49	0.5	0.04	0.08	0.41	0.38	0.37	0.37	0.45	0.52	0.46	0.26	0.53	0.51	0	0	0.14	0.82	0.71	0.79	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.05	0.02	0	0	0	0	0	0	0.15
0.6	0.0369047619	0.6025561064	0.9207225289	1	0.21	0.73	0.7	0.1	0.09	0.76	0.52	0.6	0.41	0.29	0.22	1	0.25	0.58	0.14	0.23	0.42	0.64	0.29	0.24	0.18	0.23	0.26	0.15	0.25	0.25	0.3	0.23	0.49	0.78	0.8	0.12	0.76	0.46	0.69	0.29	0.87	0.15	0.54	0.71	0.61	0.6	0.84	0.24	0.21	0.38	0.23	0.51	0.49	0.34	1	0.24	0.39	0.5	0.58	0.64	0.69	0.77	0.81	0.82	0.13	0.93	0.82	0.76	0.76	0.84	0.74	0.15	0.66	0.73	0	0.12	0.83	0.16	0.44	0.47	0.19	0.68	0.67	0.3	0.34	0.32	0.34	0.39	0.45	0.41	0.61	0.64	1	0.15	0.22	0.75	0.45	0.59	0.8	0.7	0.06	0.24	0.93	0.29	0.05	0.15	0.19	0.24	0.31	0.57	0.38	0.31	0.05	0.47	0.13	0.71	0.18	0.02	1	0.59	0.1	0.04	0.75	0	1	0.13	0.65
0.2181818182	0	0	0.921224285	1	0.01	0.45	1	0.1	0.02	0.01	0.44	0.47	0.31	0.51	0.03	1	0.1	0.41	0.15	0.2	0.67	0.79	0.58	0.11	0.13	0.25	0.16	0.29	0.2	0.46	0.49	0.04	0.7	0.52	0.66	0.15	0.63	0.3	0.29	0.25	0.44	0.21	0.87	0.47	0.88	0.92	0.51	0.05	0.03	0	0.17	0.62	0.57	0.03	0.81	0	0.17	0.12	0.1	0.17	0.01	0.01	0.01	0.01	0.96	0.01	0.41	0.35	0.45	0.4	0.52	0.33	0.29	0.53	0.5	0.04	0.55	0.37	0.53	0.59	0.38	0.74	0.22	0.05	0.05	0.05	0.02	0.11	0.14	0.15	0.68	0.37	0.58	0	0	0.03	0.85	0.55	0.73	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.08	0.01	0	0	0	0	0	0	0.86
0.7090909091	0	0	0.9217260411	1	0.01	0.41	0.1	0.8	0.02	0.02	0.42	0.42	0.27	0.51	0	0	0.2	0.39	0.26	0.36	0.59	0.27	0.41	0.23	0.23	0.24	0.14	0.14	0	0.28	0.3	0.02	0.31	0.38	0.51	0.18	0.34	0.4	0.41	0.37	0.54	0.31	0.55	0.21	0.56	0.58	0.42	0.63	0.62	0.67	0.69	0.44	0.43	0.01	0.16	0	0.11	0.08	0.54	0.51	0.01	0	0.03	0.02	0.97	0.02	0.17	0.17	0.43	0.4	0.49	0.65	0.11	0.46	0.5	0.03	0.64	0.67	0.4	0.72	0.5	0.48	0.2	0.06	0.06	0.08	0.13	0.15	0.15	0.17	0.52	0.47	0.39	0	0	0.02	0.73	0.6	0.69	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.08	0	0	0	0	0	0	0	0.12
