Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60
0.9572271386	1	1	1	1	0.4539102392	0.4924242424	0	0.2745446468	0.3028743029	0.3711895647	0.2964536928	0.4249316252	0.3123646489	0.3640284883	0.3861184612	0.4182986219	0.4462337662	0.5008415737	0.3295162671	0.1824409781	0.1793272672	0.3999152273	0.644708534	0.4948770492	0.2065205419	0.3868053367	0.583161795	0.5172483766	0.3797805476	0.3522615804	0.2214109189	0.0405334453	0.1298357181	0.2733967475	0.4533266129	0.3689044391	0.310803785	0.3617963314	0.4427015251	0.3755645628	0.3241758242	0.2137592138	0.2513527441	0.3996303668	0.3080087767	0.3478812025	0.4492362983	0.3356890459	0.2339393939	0.1553784861	0.5049928673	0.5324675325	0.4210526316	0.3945578231	0.0230769231	0.2926136364	0.2837528604	0.4876033058	0.519630485
0.1371681416	0.17873982	0.1770696452	0.1723728008	0.1402485417	0.206664875	0.316017316	0.5847850055	0.1674811195	0.0237380237	0.2781794981	0.3486225088	0.2282999856	0.3543363927	0.4515999599	0.5486464482	0.4421303492	0.3555324675	0.310961498	0.2150042808	0.1984612142	0.0928330437	0.2111899968	0.5050712017	0.362602459	0.3481660976	0.5118184683	0.4973240016	0.4464285714	0.3883029722	0.3691553134	0.3971017749	0.4393573454	0.3987281399	0.2015955815	0.175	0.0734747431	0.1793698659	0.3038161501	0.3899782135	0.2955414013	0.3606837607	0.3314366999	0.2482607575	0.293147569	0.2401261657	0.1522998913	0.3099730458	0.3235739525	0.1854545455	0.0806772908	0.2610556348	0.4597402597	0.4385964912	0.6439909297	0.2205128205	0.6789772727	0.5057208238	0.520661157	0.207852194
0.4528023599	0.4539219889	0.4963863338	0.2784117927	0.3474511793	0.2923945176	0.2302489177	0.1878721058	0.3009033022	0.4982124982	0.7340138948	0.7281652989	0.7115301569	0.5282045994	0.654729662	0.869428048	0.977826132	0.9309090909	0.7808752367	0.719927226	0.6741146712	0.3712299356	0.0114443149	0.0269439607	0.2537909836	0.2112567463	0.1841579998	0.1674557431	0.0267857143	0.2043251305	0.1631607629	0.1670411144	0.2053974588	0.1848436672	0.2499744298	0.127016129	0.0789416138	0.1705313507	0.1500105419	0.0119825708	0.1103647944	0.2098901099	0.2003103582	0.2094820922	0.1006539664	0.0176906199	0.1439695762	0.2282120395	0.0590610803	0.0739393939	0.2559760956	0.1155492154	0.6675324675	0.2865497076	0.2993197279	0.4692307692	0.6448863636	0.1235697941	0.3085399449	0.2886836028
0.2359882006	0.0548649807	0.2237187911	0.2667617689	0.0712655339	0.289707068	0.5181277056	0.3422271224	0.4384717903	0.609037609	0.7435133986	0.8111078546	0.984309774	0.7006290605	0.7358812318	0.7357012009	0.8572168687	0.9436883117	0.8718703976	0.7766481164	0.5531197302	0.2905633371	0	0	0.2370901639	0.434078643	0.4775711734	0.4238369699	0.2742491883	0.1261318845	0.3354768392	0.3502583689	0.2986453849	0.3073661897	0.349289148	0.0679435484	0.1621473868	0.149422897	0.1522243306	0.1607843137	0.025014476	0.1096459096	0.1404370878	0.1046122133	0.1114586295	0.0667855184	0.0795001811	0.1755016472	0.1867743564	0.2242424242	0.3007968127	0.3366619116	0.5896103896	0.2426900585	0.3469387755	0.4846153846	0.0823863636	0.8558352403	0.3443526171	0.3464203233
0.4218289086	0.5160737248	0.411629435	0.3423680456	0.3471975653	0.1233539371	0.2161796537	0.1360529217	0.1920627869	0.3201773202	0.4138664398	0.5892438453	0.7221822369	0.4786016294	0.5937405958	0.7184001628	0.9004248264	0.9076363636	0.8656637913	0.7523544521	0.7181703204	0.5115018914	0.2685175374	0.300481508	0.2079918033	0.0791937438	0.1328921105	0.1596335941	0.1931818182	0.1130286567	0.2490463215	0.3033026286	0.3068360811	0.4482246953	0.4933006035	0.2756048387	0.1454187623	0.2339606946	0.298018132	0.1978213508	0.0664736537	0.0472527473	0.1008664167	0.0930172636	0.0575774808	0.0758365332	0.1957624049	0.3411200958	0.3871781928	0.3212121212	0.2141434263	0.4607703281	0.2753246753	0.2280701754	0.3446712018	0.3025641026	0.0994318182	0.2242562929	0.6253443526	0.272517321
0.1084070796	0.1058722675	0.0811432326	0.0779838326	0.1465888917	0.0994356356	0.2767857143	0.2939360529	0.0774470606	0.1746031746	0.3799801503	0.6620750293	0.790701022	0.5586263793	0.6409870599	0.7454711989	0.8962801782	1	0.9673890175	0.8964041096	0.7560075885	0.6930784173	0.6443785101	0.5865177748	0.3556352459	0	0	0.060930424	0.0909090909	0.117289869	0.3032152589	0.4727027634	0.363540901	0.5127715951	0.4715147796	0.3458669355	0.2151760332	0.3791203078	0.3484081805	0.1517429194	0.0445859873	0.1634920635	0.200698306	0.0485699562	0.0904179699	0.0607515085	0.0478087649	0.066786463	0.0943967693	0.0933333333	0.1364541833	0.089871612	0.2	0.649122807	0.4353741497	0.1794871795	0.0909090909	0.2219679634	0.129476584	0.0300230947
0.215339233	0.2216030862	0.2095926413	0.1100808369	0.1379660157	0.1276538565	0.170995671	0.1342888644	0.2050940323	0.3830973831	0.5087196937	0.6969519343	0.6905138909	0.4845828607	0.5593339352	0.7304091187	0.8165993161	0.9140779221	0.9973700821	0.9904751712	0.8145025295	0.6419588999	0.5740171665	0.4736195062	0.2981557377	0.0685097478	0.0533669503	0	0.0876623377	0.2155108128	0.2410899183	0.2837564592	0.2570618503	0.4012718601	0.351539327	0.3116935484	0.4655587142	0.414994281	0.1527514231	0.3550108932	0.6765489288	0.5362637363	0.2409155567	0.1829425406	0.0837361388	0.0789906747	0.121695038	0.0805630428	0.1236749117	0.2303030303	0.062749004	0.4465049929	0.4779220779	0.3713450292	0.6145124717	0.3794871795	0.1392045455	0.2700228833	0.3388429752	0.1131639723
0.0744837758	0.0741534505	0.1425755585	0.2467902996	0.4681714431	0.220908358	0.196969697	0.2286659316	0.1009921516	0.1276991277	0.313483624	0.5498241501	0.5218079747	0.4619985563	0.6153074531	0.6413596581	0.7952543778	0.9177142857	0.9823269514	0.9608304795	0.8572934233	0.8287496166	0.8173148246	0.7958201004	0.6006147541	0.4330873444	0.4069755226	0.4140592837	0.4317167208	0.3430275913	0.2779291553	0.2955515614	0.2856242781	0.2204557499	0.1951518871	0.2285282258	0.3116116335	0.423416866	0.3461943917	0.2830065359	0.1606253619	0.2106227106	0.2843657054	0.1360474105	0.0814614728	0.0421009325	0.0429192322	0.1407607068	0.0514891469	0.0690909091	0.030876494	0.2211126961	0.2441558442	0.216374269	0.5986394558	0.7	0.2670454545	0.1167048055	0.4049586777	0.1986143187
0.2330383481	0.17873982	0.1507884363	0.1806942463	0.1947755516	0.1757592045	0.0922619048	0.1997794928	0.0700429439	0.0114400114	0.086204452	0.2195193435	0.2521951922	0.2609054347	0.3292205838	0.4944026053	0.6228370117	0.6982857143	0.8246370713	0.8640839041	0.7969013491	0.7451180861	0.7378404154	0.7231841	0.6082991803	0.4433307633	0.4254648598	0.3926512968	0.4460227273	0.3740279109	0.2895912807	0.3134127162	0.3376036963	0.3777424483	0.4342845454	0.4734879032	0.4772578176	0.4451492149	0.3712839975	0.4507625272	0.4289519398	0.4463980464	0.4995473943	0.3609894357	0.1823997725	0.1531815688	0.23596523	0.2356993112	0.2200908632	0.2715151515	0.1324701195	0.0998573466	0.438961039	0.485380117	0.0725623583	0.3205128205	0.1789772727	0.0938215103	0.3663911846	0.1986143187
0.3045722714	0.2353193313	0.2276609724	0.1331431289	0.2911488714	0.3821553346	0.4085497835	0.0740904079	0.0792240486	0	0.1369629945	0.3278135991	0.4069382467	0.3582551305	0.4502959173	0.5322613474	0.6464615066	0.7000519481	0.7477382706	0.8578767123	0.8330522766	0.7928637154	0.8288651054	0.9300276611	0.8519467213	0.5772662187	0.3842840635	0.3072251956	0.3007305195	0.2067753276	0.3144414169	0.4561896203	0.4749553712	0.5192368839	0.5084381712	0.4575604839	0.4245571835	0.4147863159	0.4117647059	0.4701525054	0.3867979155	0.399023199	0.3315660158	0.3255604226	0.3038100654	0.245337356	0.1829047447	0.158131177	0.2286723877	0.143030303	0.0089641434	0.1911554922	0.4519480519	0.201754386	0.1224489796	0.3256410256	0.2443181818	0.1853546911	0.3085399449	0.0993071594
0.4306784661	0.2006000857	0.1586727989	0.0782215882	0.2432158255	0.1803278689	0.2218614719	0.0864388093	0.1508958981	0.034034034	0.1833262442	0.261869871	0.2999856053	0.2635866763	0.3799779316	0.458273967	0.6567195109	0.8594285714	0.9327792973	0.9322559932	0.9097807757	0.9143236888	0.9269895094	0.8569818666	0.7261270492	0.5333186474	0.3867002836	0.394092219	0.4060470779	0.2701608608	0.2674659401	0.3106043586	0.2805838496	0.4154742978	0.3857011353	0.4148185484	0.4571397332	0.4196734949	0.4602572212	0.3610021786	0.3281991893	0.4046398046	0.3223845855	0.3414068539	0.2485072505	0.1278113001	0.0959797175	0.0242587601	0.1726400808	0.1660606061	0.0278884462	0.0071326676	0	0.634502924	0.4603174603	0.1974358974	0.3238636364	0.2540045767	0.305785124	0.2170900693
0.1836283186	0.027861123	0.1074244415	0.1747503566	0.2475272635	0.1830153185	0.3744588745	0.2471885336	0.0559751222	0.118976119	0.119523607	0.0885111372	0.0767237657	0.1747963288	0.2610091283	0.4100346021	0.4870997824	0.6582857143	0.7814012203	0.8267337329	0.869203204	0.9409058378	1	0.9929310521	0.956454918	0.850974777	0.7074272508	0.567826266	0.4890422078	0.4552040055	0.3920435967	0.2290496518	0.1355665232	0.2395336513	0.3370154444	0.3711693548	0.2796851082	0.2004783196	0.2948555766	0.3744008715	0.3915460336	0.5356532357	0.4216992112	0.2528987374	0.1228319591	0.2314865606	0.3605577689	0.3644803833	0.3170116103	0.3915151515	0.2519920319	0.2938659058	0.6675324675	0.4883040936	0.0702947846	0.1641025641	0.3352272727	0.1693363844	0.2121212121	0.1385681293
0.1438053097	0.0492927561	0.061760841	0.2325249643	0.4078113112	0.0849234077	0.1866883117	0.1704520397	0.0620464979	0.0819390819	0.1185311215	0.2205451348	0.3636101914	0.2901928431	0.3555020564	0.4921636475	0.586674956	0.6332467532	0.7966547444	0.8938356164	0.8846964587	0.9323177589	1	0.9080012294	0.8459016393	0.7650622315	0.7571173443	0.765129683	0.6213474026	0.3928837754	0.1738419619	0.0891934397	0.1242255592	0.2550079491	0.3722000614	0.3909274194	0.316750492	0.1995424769	0.3034998946	0.4253812636	0.4613781123	0.4825396825	0.4357946463	0.3244009276	0.2986920671	0.1619583105	0.2082578776	0.164719976	0.1479050984	0.2218181818	0.1035856574	0.1554921541	0.2493506494	0.149122807	0.0566893424	0.2435897436	0.21875	0.23798627	0.4407713499	0.2933025404
0.3797935103	0.3767681097	0.6511169514	0.6053257252	0.8009130104	0.5764579414	0.158008658	0.4921719956	0.1295720421	0.0896610897	0.187296186	0.2916178195	0.3626025623	0.3188615036	0.4248169325	0.4052513739	0.5497875868	0.6801038961	0.8471491689	0.9180222603	0.9126264755	1	0.9504079686	0.9078987809	0.8296106557	0.6754047803	0.6358861225	0.432173734	0.2349837662	0.1498881432	0.1050681199	0.0662772411	0.1084742203	0.231054584	0.4307047151	0.4982862903	0.4471900284	0.4354788396	0.3748682269	0.3031590414	0.3529820498	0.6024420024	0.469675417	0.178691059	0.2558999147	0.1781404279	0.0947120608	0.2446840371	0.2367491166	0.1381818182	0.2978087649	0.3366619116	0.5038961039	0.7222222222	0.1723356009	0.3769230769	0.4772727273	0.3272311213	0.3663911846	0.1154734411
0.3237463127	0.1997428204	0.2240473062	0.2289586305	0.3373066193	0.3738242408	0.3933982684	0.1578831312	0.1622982378	0.2233662234	0.3558769318	0.4523739742	0.5510292212	0.4148705785	0.5335540175	0.5341949929	0.6756812766	0.7968831169	0.9152114454	0.9110659247	1	0.997137307	0.9038889478	0.7867021822	0.662397541	0.4849653045	0.3247189831	0.2264306299	0.3061079545	0.3368488335	0.2894822888	0.1470456077	0.2583219574	0.5322734499	0.5833077631	0.5400201613	0.4553903346	0.3115316627	0.2998102467	0.2245098039	0.1521713955	0.3147741148	0.385361438	0.2624323628	0.1642024453	0.1260285244	0.1597247374	0.0682839173	0.191822312	0.1721212121	0.1364541833	0.1597717546	0.0961038961	0.6666666667	0.2789115646	0.2051282051	0.6107954545	0.7276887872	0.4214876033	0.1085450346
0.197640118	0.2541791685	0.2105781866	0.0406562054	0.1957900076	0.4221983338	0.3033008658	0.2299889746	0.1917666222	0.2365222365	0.2418828867	0.3858440797	0.444940262	0.3605238734	0.415086769	0.4960309383	0.6041860947	0.7948051948	0.9298337892	0.9356806507	0.9235876897	0.9437685308	0.8228250503	0.7718471468	0.6933401639	0.5763850644	0.559827713	0.4291889667	0.3615056818	0.2426760413	0.185613079	0.1468209391	0.3256326788	0.3958664547	0.2704306024	0.2339717742	0.3573146731	0.3047727982	0.357579591	0.5065359477	0.428372901	0.4401709402	0.3000129316	0.1868075238	0.1445834518	0.1523587493	0.1186164433	0.0811620246	0.1231701161	0.216969697	0.1085657371	0.1982881598	0.4285714286	0.432748538	0.0907029478	0.1769230769	0.1448863636	0.0686498856	0.1212121212	0.168591224
0.0730088496	0.092584655	0.0834428384	0.0775083214	0.2916560994	0.5267401236	0.3939393939	0.1927232635	0.1888049756	0.2410982411	0.3114986531	0.401084408	0.5020872319	0.4249767969	0.5243254088	0.6709749644	0.7308050979	0.8217142857	0.8982747738	0.9554794521	1	0.9981596974	0.8833315672	0.7431615613	0.6277663934	0.641370195	0.7065868263	0.6728077398	0.5446428571	0.4448705657	0.3751498638	0.2391597394	0.0642654626	0.124854266	0.2381098496	0.3246975806	0.2697354035	0.1829052719	0.1997680793	0.2205882353	0.2309206717	0.3437118437	0.3357041252	0.248003092	0.1785612738	0.1375479978	0.1722202101	0.3623839473	0.3674911661	0.2109090909	0.2121513944	0.3723252496	0.3818181818	0.7222222222	0.2063492063	0.0948717949	0.1335227273	0.3249427918	0.2809917355	0.0438799076
0.2942477876	0.1843120446	0.1419185283	0.1868758916	0.0892721278	0.2991131416	0.5327380952	0.3221609702	0.110025174	0.2662662663	0.2864029491	0.4087045721	0.5403771412	0.4926265855	0.5859163407	0.6562181966	0.732359341	0.7928311688	0.8375762676	0.7794306507	0.8739460371	0.8347817197	0.7723852919	0.8441758017	0.7370901639	0.6071153211	0.5287320097	0.332955949	0.3068181818	0.2911473314	0.1715531335	0.0705459447	0.2825790192	0.4057233704	0.4151580239	0.4493951613	0.3666083534	0.3491733389	0.3655913978	0.3678649237	0.4655471917	0.5139194139	0.3690676322	0.3617624324	0.3404890532	0.050603401	0.1457805143	0.1620245583	0.0893488137	0.0787878788	0.2211155378	0.0527817404	0.3402597403	0.3011695906	0.1065759637	0.4128205128	0.3920454545	0.1693363844	0.6749311295	0.4434180139
0.058259587	0.1401628804	0.0955978975	0.0756062767	0.3116916054	0.454985219	0.5075757576	0.3609702315	0.2658077891	0.2305162305	0.2749184744	0.4205744431	0.5700302289	0.5036609261	0.5354599258	0.503256666	0.6312299244	0.7221818182	0.806858826	0.8775684932	0.9885118044	1	0.8675426513	0.8597479766	0.9051229508	0.8539486728	0.7636306335	0.6500617538	0.5550933442	0.3625226377	0.2015258856	0.0853740732	0.0648955161	0.0232114467	0.0405032218	0.1891129032	0.1934178876	0.2972860559	0.3933164664	0.3074074074	0.1796178344	0.200976801	0.130609078	0.1947951559	0.2028717657	0.1504388371	0.2124230351	0.2911051213	0.3548712771	0.3406060606	0.2151394422	0.2068473609	0.2779220779	0.6754385965	0.358276644	0.1307692308	0.2130681818	0.118993135	0.2479338843	0.1408775982
0.157079646	0.0428632662	0.0377792378	0.1864003804	0.2662946995	0.3773179253	0.4715909091	0.2077177508	0.2003553976	0.3023023023	0.3306394442	0.421014068	0.3850582985	0.3138083943	0.3735580299	0.4413800122	0.4575691638	0.6108051948	0.7163896486	0.8610873288	0.9313870152	0.9605357325	0.9073858218	0.9429361746	1	0.9399713625	0.8755121336	0.7447509263	0.7025162338	0.5723873442	0.3678474114	0.2365760503	0.1769400399	0.080127186	0.1125089496	0.1274193548	0.2076317516	0.297494021	0.376133249	0.4018518519	0.3356108859	0.4393162393	0.3857493857	0.2291935068	0.2182257606	0.1644267691	0.1736689605	0.2291105121	0.327612317	0.3793939394	0.1842629482	0.1283880171	0.4493506494	0.1959064327	0.1541950113	0.2333333333	0.1477272727	0.0961098398	0.1707988981	0.0762124711
0.2566371681	0.2023146164	0.0929697766	0.0361388493	0.3403499873	0.4875033593	0.3560606061	0.3435501654	0.2410780394	0.1903331903	0.2410321849	0.281066823	0.3856340867	0.3400020625	0.3961279968	0.4271320985	0.5165267848	0.616	0.6838838628	0.7254922945	0.8291526138	0.8610571516	0.8955176433	0.9418092409	0.9524590164	1	0.9524109675	0.9737546315	0.8946834416	0.7012890167	0.5427792916	0.3091440126	0.21505828	0.1862215156	0.2010841772	0.1464717742	0.0393614695	0.115940522	0.1458992199	0.2351851852	0.1114070643	0.1221001221	0.2551403078	0.2179850554	0.2674154109	0.1614097641	0.1410720753	0.1482479784	0.2483594144	0.2351515152	0.2490039841	0.152639087	0.4805194805	0.1315789474	0.2040816327	0.1179487179	0.1789772727	0.2540045767	0.1983471074	0.0623556582
0.1814159292	0.1114444921	0.0683311432	0.1642891108	0.3289373573	0.37919914	0.3471320346	0.3525909592	0.2649192951	0.2717002717	0.3687792429	0.5002930832	0.4787678134	0.3322677117	0.4307352794	0.5328719723	0.6100922184	0.6754285714	0.7190195666	0.7974101027	0.8309443508	0.8601370003	0.8672247536	0.9597377318	0.9709016393	0.90318317	0.8504044542	0.8762865377	0.7686688312	0.5430915095	0.4122070845	0.2758930577	0.2769085372	0.1965023847	0.0963485732	0.0105846774	0.1039798819	0.2180513674	0.1334598355	0.1074074074	0.2066010423	0.2413919414	0.2440191388	0.1765009018	0.1956212681	0.0421009325	0.0675479899	0.1814914645	0.2014134276	0.2048484848	0.1344621514	0.305278174	0.4415584416	0.3421052632	0.0362811791	0.3076923077	0.1448863636	0.0411899314	0.0743801653	0.03926097
0.244100295	0.2156022289	0.0210249671	0.0439847836	0.0925691098	0.1701155603	0.2448593074	0.2379272326	0.1707389308	0.1994851995	0.21551113	0.3156506448	0.397725637	0.2674022894	0.3991373257	0.525442703	0.532276448	0.566025974	0.583526194	0.6520761986	0.6926644182	0.7842756364	0.9241284306	0.9775637742	0.9731557377	1	0.9686941906	0.9954713874	0.8209212662	0.5760093747	0.5297002725	0.5013480117	0.3201722146	0.1435082141	0.0739490641	0.1545362903	0.2703914279	0.3126754705	0.2791482184	0.3080610022	0.3031847134	0.3199023199	0.2657442131	0.2665550116	0.2310207563	0.1667580911	0.1834480261	0.222821204	0.1948510853	0.0606060606	0.1454183267	0.0456490728	0.3038961039	0.283625731	0.2403628118	0.2512820513	0.1392045455	0.0480549199	0.2148760331	0.0577367206
0.1084070796	0.0150021432	0.073587385	0.0910603899	0.1427846817	0.2201021231	0.3612012987	0.2255788313	0.218717607	0.2382382382	0.2658443216	0.3417350528	0.4181661149	0.366711354	0.4375564249	0.5264604112	0.5851207129	0.6600519481	0.7169156322	0.7958047945	0.8883853288	0.9660566404	1	0.9890380084	0.9360655738	0.8888644124	0.9142767097	0.9102511322	0.7779017857	0.5757963141	0.3578201635	0.3253201528	0.1893310931	0	0.0914390917	0.1721774194	0.2210802537	0.2557970261	0.1971326165	0.2830065359	0.3477707006	0.304029304	0.2414328204	0.2782787941	0.1816889394	0.1053208996	0.1937703731	0.2833183588	0.3210499748	0.2751515152	0.1274900398	0.2353780314	0.3376623377	0.3040935673	0.126984127	0.3923076923	0.2414772727	0.0755148741	0.1432506887	0.0554272517
0.1725663717	0.0484354908	0.0860709593	0.1669044223	0.2919097134	0.385917764	0.3135822511	0.2588754135	0.3026802902	0.3457743458	0.3638168155	0.3993259086	0.4544407658	0.4139424564	0.5190089277	0.6029920619	0.7136048078	0.7482597403	0.7607826636	0.7964469178	0.8940767285	0.9230140067	0.9327116668	0.9849400676	0.9770491803	1	0.9890744826	0.9048991354	0.726663961	0.548098434	0.4345504087	0.3723882274	0.1682242991	0.0787493376	0.0271044288	0.1336693548	0.2408703258	0.1737548092	0.1310352098	0.2303921569	0.1636363636	0.2731379731	0.3260054313	0.1886111827	0.0956781348	0.1323368075	0.2701919594	0.3378256963	0.2337203433	0.2339393939	0.1394422311	0.0271041369	0.1636363636	0.4093567251	0.0136054422	0.3307692308	0.1278409091	0.5514874142	0.2093663912	0.1570438799
0.1880530973	0.0672953279	0.1070959264	0.044935806	0.1914785696	0.310131685	0.349025974	0.3371554576	0.2875758922	0.2872872873	0.2723663689	0.3169695193	0.4001727364	0.3906362793	0.5079747216	0.5444738449	0.6490519117	0.6679480519	0.6339154218	0.65625	0.7692875211	0.8332481341	0.8907491788	0.9852474132	1	0.9333627051	0.8862275449	0.8049608893	0.6781655844	0.5282837967	0.416239782	0.3297011907	0.1636039063	0.062109168	0.0599365859	0.1456653226	0.2487426197	0.2155557866	0.169618385	0.25	0.2372900984	0.2252747253	0.2685891633	0.2276475135	0.159084447	0.1068294021	0.2433900761	0.2875112309	0.3018677436	0.4	0.1962151394	0.2582025678	0.5168831169	0.2192982456	0.0839002268	0.2256410256	0.3835227273	0.2082379863	0.2865013774	0.2009237875
0.2750737463	0.1363051865	0.2210906702	0.1997146933	0.3043367994	0.3797366299	0.568452381	0.5640573319	0.4082629942	0.3725153725	0.4758258897	0.5419109027	0.5267021736	0.4541610807	0.5349583709	0.4743537553	0.4648222982	0.5700779221	0.7453187461	0.6786172945	0.6751686341	0.8602392393	0.9053724701	0.9329986682	0.7831967213	0.844145831	0.9223657947	0.6994648003	0.5717329545	0.4902524768	0.4384741144	0.3061109863	0.1019636669	0.0883942766	0.1633425386	0.1450604839	0.0728187186	0.1097015701	0.1702508961	0.2093681917	0.2800231616	0.3446886447	0.1721194879	0.1468693636	0.1862382713	0.1965167307	0.1130025353	0.0299490866	0.0494699647	0.1587878788	0.1513944223	0.3523537803	0.1714285714	0.7397660819	0.1655328798	0.2743589744	0.2954545455	0.1487414188	0.2644628099	0.1408775982
0.157079646	0.3630518646	0.323587385	0.0879695673	0.2662946995	0.4162859446	0.4231601732	0.4544652701	0.4768251148	0.4867724868	0.4311640437	0.4992672919	0.5521807975	0.4597298133	0.518106129	0.6524526766	0.8369080924	0.8416623377	0.8257942352	0.8344392123	0.7891020236	0.850424292	0.9620642153	1	0.9341188525	0.9349047252	0.9023006618	0.7019349527	0.6266233766	0.538404176	0.3290463215	0.229498989	0.1282158984	0.3262321145	0.3529712591	0.2269153226	0.2254537503	0.2259540397	0.160341556	0.198583878	0.3143022583	0.3332112332	0.039829303	0.1594949755	0.2635769121	0.2404004388	0.1954002173	0.2180293501	0.122160525	0.2315151515	0.1583665339	0.2339514979	0.4831168831	0.730994152	0.3038548753	0.3102564103	0.3210227273	0.2059496568	0.0303030303	0.0692840647
0.5162241888	0.3613373339	0.1879106439	0.038040894	0.2016231296	0.4565976888	0.509469697	0.4059536935	0.4272175329	0.5824395824	0.6490854955	0.7346131301	0.8312940838	0.6787666289	0.8568562544	0.9725218807	0.8645736193	0.8660779221	0.8899642331	0.9916523973	0.8924957841	0.8116756978	0.8275935149	0.7480790903	0.5792008197	0.5030289679	0.5422838533	0.5271716756	0.4706777597	0.4075849579	0.3505177112	0.243765446	0.1051139347	0.1622681505	0.1028945484	0.152016129	0.158757927	0.1094936051	0.1366223909	0.2737472767	0.2170237406	0.1444444444	0.1123755334	0.2695181654	0.2131077623	0.0927043335	0.1628033321	0.2776280323	0.332155477	0.1042424242	0.2151394422	0.2068473609	0.3012987013	0.2514619883	0.4308390023	0.0974358974	0.1789772727	0.2196796339	0.2258953168	0.272517321
0.1430678466	0.1093013288	0.0344940867	0.168806467	0.2528531575	0.4240795485	0.8070887446	0.7508269019	0.4796386791	0.5737165737	0.5180774139	0.1609026964	0.638836908	1	0.9134316381	0.8273967026	0.688529686	0.774025974	0.8726067747	0.8395761986	0.8861720067	0.9461200286	1	0.8949902674	0.775204918	0.8150677387	0.6325244248	0.4388637299	0.4655032468	0.2959411953	0.246866485	0.0644798922	0	0.1262321145	0.1647744707	0.2084677419	0.100590422	0.1589892898	0.3183639047	0.3624183007	0.2326577881	0.1390720391	0.3446269236	0.3332903891	0.1980381007	0.1485189248	0.2504527345	0.3956274334	0.5396264513	0.3939393939	0.3147410359	0.0699001427	0.4	0.2192982456	0.8299319728	0.2487179487	0.3522727273	0.652173913	0.3526170799	0.03926097
0.2647492625	0.2486069438	0.2013797635	0.1131716595	0.0476794319	0.3547433486	0.5516774892	0.590738699	0.4435065897	0.3552123552	0.4528569403	0.5514361079	0.6319274507	0.5854387955	0.7917544388	0.8253612864	0.8017821987	0.8937142857	0.9819061645	0.8910530822	0.883010118	0.9352826909	0.9069619582	0.7885462555	0.6637295082	0.5944487278	0.4605525791	0.3194730342	0.4756493506	0.341855758	0.2826158038	0.0969445069	0.0279323743	0.137572867	0.1721386929	0.1751008065	0.1484802099	0.0585421649	0.2591187012	0.3147058824	0.1438332368	0.1742368742	0.3717832665	0.2637206905	0.1512652829	0.1913055403	0.192864904	0.1578316861	0.1993942453	0.2218181818	0.3515936255	0.1569186876	0.1506493506	0.6637426901	0.0589569161	0.2128205128	0.34375	0.2517162471	0.2672176309	0.2771362587
1	0.5229318474	0.450065703	0.3390394674	0.4334263251	0.3563558183	0.4707792208	0.4643880926	0.230268029	0.2794222794	0.5625974763	0.7690504103	1	0.6940290812	0.6766977631	0.7914716059	0.935965185	0.8883116883	0.9101620029	0.7679794521	0.7849915683	0.7937838667	0.7579739324	0.6532117611	0.4733606557	0.5122810882	0.4429036664	0.5512556608	0.4436891234	0.2935975285	0.24	0.2173668838	0.2703979838	0.297191309	0.258770584	0.096875	0.1537284059	0.2883435583	0.3407126291	0.2852941176	0.1089751013	0.2932844933	0.4401913876	0.2258438547	0.0965311345	0.1456390565	0.1164433176	0.1593291405	0.2680464412	0.3296969697	0.1703187251	0.1569186876	0.3220779221	0.9766081871	0.1337868481	0.1615384615	0.0539772727	0.1739130435	0.3994490358	0.103926097
0.3156342183	0.1885983712	0.0722733246	0.2258678079	0.5541465889	0.6742811072	0.5487012987	0.3556780595	0.2555901081	0.4247104247	0.4969516518	0.7514654162	0.8620987477	0.7805506858	0.8386999699	0.9010787706	1	0.8868571429	0.8688196928	0.7737585616	0.7002529511	0.7526837747	0.615555791	0.3043745518	0.1881147541	0.1495759445	0.2970900305	0.2637916838	0.1831371753	0.1127090657	0.0591825613	0.107616266	0.1821904862	0.0966613672	0.1487163752	0.0966733871	0.2417450251	0.2330248518	0.1966055239	0.115795207	0.086045165	0.3388278388	0.3084184663	0.0328523576	0.2796417401	0.2033735601	0.0785947121	0.1877807727	0.2589601212	0.5733333333	0.2470119522	0.3794579173	0.5194805195	0.3830409357	0.4058956916	0.1307692308	0.1193181818	0.2562929062	0.4159779614	0.2170900693
